Time,State0,State1,State2,State3,State4,State5,State6,State7,Trial
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,-0.0025999999999999994,0.0,-0.0025999999999999994,0.0,0.0,0.0,0.0,1.3333333333333333
0.04,3.333333333333335e-05,0.005266666666666666,3.333333333333335e-05,0.005233333333333333,0.0,0.0,0.0,0.0,1.0
0.06,0.0001333333333333333,0.0026999999999999997,0.0001333333333333333,0.0026,0.0,0.0,0.0,0.0,1.0
0.08,0.00016666666666666666,0.0001,0.00016666666666666666,-3.3333333333333335e-05,0.0,0.0,0.0,0.0,1.0
0.1,3.3333333333333335e-05,-0.013000000000000003,3.3333333333333335e-05,-0.013166666666666667,0.0,0.0,0.0,0.0,1.0
0.12,-0.0001,-0.005199999999999999,-0.00016666666666666663,-0.005333333333333333,0.0,0.0,0.0,0.0,1.0
0.14,-0.00016666666666666666,-0.0026000000000000003,-0.00023333333333333336,-0.002733333333333333,0.0,0.0,0.0,0.0,1.0
0.16,-0.0001,0.010499999999999997,-0.00016666666666666663,0.010366666666666668,0.0,0.0,0.0,0.0,1.0
0.18,-3.3333333333333315e-05,-0.0025666666666666663,-0.0001,-0.0026666666666666666,0.0,0.0,0.0,0.0,1.0
0.2,-0.00016666666666666666,-0.010466666666666666,-0.00023333333333333336,-0.010533333333333334,0.0,0.0,0.0,0.0,1.0
0.22,-3.3333333333333335e-05,0.023533333333333333,-0.0001,0.023533333333333333,0.0,0.0,0.0,0.0,1.0
0.24,0.0003333333333333333,0.010533333333333334,0.0002666666666666667,0.010566666666666667,0.0,0.0,0.0,0.0,1.0
0.26,0.00043333333333333337,0.0026999999999999997,0.00036666666666666667,0.0027000000000000006,0.0,0.0,0.0,0.0,1.0
0.28,0.0002666666666666666,-0.020900000000000002,0.0002,-0.02093333333333333,0.0,0.0,0.0,0.0,1.0
0.3,0.0002666666666666667,0.018333333333333333,0.00019999999999999998,0.018266666666666667,0.0,0.0,0.0,0.0,1.0
0.32,0.0003,-0.015666666666666666,0.00023333333333333333,-0.015766666666666665,0.0,0.0,0.0,0.0,1.0
0.34,9.999999999999999e-05,-0.0026666666666666674,3.333333333333335e-05,-0.002733333333333334,0.0,0.0,0.0,0.0,1.0
0.36,-3.3333333333333315e-05,-0.010566666666666667,-0.0001,-0.0106,0.0,0.0,0.0,0.0,1.0
0.38,0.00016666666666666666,0.0287,9.999999999999999e-05,0.0287,0.0,0.0,0.0,0.0,1.0
0.4,0.0006,0.0105,0.0005333333333333333,0.010400000000000001,0.0,0.0,0.0,0.0,1.0
0.42,0.0006,-0.007799999999999999,0.0005333333333333334,-0.008,0.0,0.0,0.0,0.0,1.0
0.44,0.0002666666666666667,-0.0262,0.00019999999999999998,-0.026433333333333333,0.0,0.0,0.0,0.0,1.0
0.46,6.666666666666666e-05,0.0025333333333333336,-3.3333333333333315e-05,0.002266666666666667,0.0,0.0,0.0,0.0,1.0
0.48,0.0,-0.010566666666666663,-9.999999999999999e-05,-0.010833333333333334,0.0,0.0,0.0,0.0,1.0
0.5,-0.0002,-0.008033333333333333,-0.0003,-0.0082,0.0,0.0,0.0,0.0,1.0
0.52,-0.00023333333333333333,0.005033333333333333,-0.0003333333333333333,0.004966666666666667,0.0,0.0,0.0,0.0,1.0
0.54,-0.0002666666666666666,-0.008066666666666666,-0.00036666666666666667,-0.008066666666666666,0.0,0.0,0.0,0.0,1.0
0.56,-0.00036666666666666667,-0.0002666666666666666,-0.00046666666666666666,-0.00016666666666666666,0.0,0.0,0.0,0.0,1.0
0.58,3.3333333333333335e-05,0.03903333333333334,-6.666666666666667e-05,0.039233333333333335,0.0,0.0,0.0,0.0,1.0
0.6,0.0005333333333333333,0.015633333333333332,0.00046666666666666666,0.0158,0.0,0.0,0.0,0.0,1.0
0.62,0.0007333333333333333,0.007833333333333333,0.0006666666666666666,0.0079,0.0,0.0,0.0,0.0,1.0
0.64,0.0005333333333333333,-0.031466666666666664,0.00046666666666666666,-0.0315,0.0,0.0,0.0,0.0,1.0
0.66,0.0003333333333333333,0.0077333333333333325,0.0002666666666666667,0.0076,0.0,0.0,0.0,0.0,1.0
0.68,0.0003333333333333333,-0.010566666666666667,0.0002666666666666666,-0.010800000000000002,0.0,0.0,0.0,0.0,1.0
0.7,-6.666666666666667e-05,-0.028966666666666665,-0.00013333333333333334,-0.029233333333333333,0.0,0.0,0.0,0.0,1.0
0.72,-0.0004999999999999999,-0.010766666666666667,-0.0005666666666666666,-0.010933333333333331,0.0,0.0,0.0,0.0,1.0
0.74,-0.0005,0.007533333333333333,-0.0005666666666666666,0.007533333333333333,0.0,0.0,0.0,0.0,1.0
0.76,-0.00019999999999999998,0.025933333333333333,-0.0002666666666666667,0.026033333333333335,0.0,0.0,0.0,0.0,1.0
0.78,0.0,-0.0028,-6.666666666666666e-05,-0.0026666666666666666,0.0,0.0,0.0,0.0,1.0
0.8,0.0,-0.00016666666666666682,-6.66666666666667e-05,0.0,0.0,0.0,0.0,0.0,1.0
0.82,0.0,-0.002766666666666667,-6.666666666666664e-05,-0.0026333333333333334,0.0,0.0,0.0,0.0,1.0
0.84,-0.0001333333333333333,-0.010666666666666666,-0.0002,-0.010499999999999997,0.0,0.0,0.0,0.0,1.0
